Group,Genus,Family,Order,Class,Day00Inoc,Day01NoC,Day03NoC,Day07NoC,Day14NoC,Day21NoC,Day30NoC,Day42NoC,Day01LowCrysWater,Day03LowCrysWater,Day07LowCrysWater,Day14LowCrysWater,Day21LowCrysWater,Day30LowCrysWater,Day42LowCrysWater,Day01LowCrys,Day03LowCrys,Day07LowCrys,Day14LowCrys,Day21LowCrys,Day30LowCrys,Day42LowCrys,Day01PET,Day03PET,Day07PET,Day14PET,Day21PET,Day30PET,Day42PET,Day01WeatherPET,Day03WeatherPET,Day07WeatherPET,Day14WeatherPET,Day21WeatherPET,Day30WeatherPET,Day42WeatherPET,Day01BHET,Day03BHET,Day07BHET,Day14BHET,Day21BHET,Day30BHET,Day42BHET
ASV017553,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017554,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017555,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017556,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017557,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017558,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017559,NA,Bacillaceae,Bacillales,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017560,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017561,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017562,NA,Bacillaceae,Bacillales,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017563,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017564,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017565,NA,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017566,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017567,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017568,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017569,Roseivivax,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017570,Oricola,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017571,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017572,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017573,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017574,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017575,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017576,Thiobacimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017577,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017578,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017579,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017580,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017581,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017582,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017583,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017584,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017585,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017586,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017587,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017588,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017589,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017590,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017591,NA,NA,NA,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017592,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017593,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017594,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017595,NA,NA,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017596,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017597,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017598,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017599,Jindonia,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017600,Alteromonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017601,Tianweitania,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017602,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017603,Sunxiuqinia,Prolixibacteraceae,Bacteroidales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017604,Roseicitreum,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017605,Modicisalibacter,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017606,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017607,Natronoflexus,Marinilabiliaceae,Bacteroidales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017608,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017609,Fodinicurvata,Fodinicurvataceae,Rhodovibrionales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017610,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017611,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017612,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017613,Stakelama,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017614,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017615,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017616,Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017617,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017618,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017619,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017620,Roseivirga,Cyclobacteriaceae,Cytophagales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017621,Vadicella,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017622,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017623,Yangia,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017624,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017625,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017626,Modicisalibacter,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017627,Halomonas,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017628,Sunxiuqinia,Prolixibacteraceae,Bacteroidales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017629,NA,NA,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017630,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017631,NA,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017632,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017633,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017634,NA,NA,NA,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017635,Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017636,NA,Burkholderiaceae,Betaproteobacteriales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017637,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017638,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017639,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017640,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017641,Yangia,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017642,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017643,Amorphus,Rhodobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017644,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017645,Salinimonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017646,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017647,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017648,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017649,NA,Stappiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017650,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017651,NA,NA,Cellvibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017652,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017653,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017654,NA,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017655,Litorisediminivivens,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017656,Oricola,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017657,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017658,Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV017659,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
